S000003103	YGL135W	RPL1B	SSM2 L1B ribosomal 60S subunit protein L1B L1
S000003104	YGL136C	MRM2	21S rRNA (uridine2791-2'-O) methyltransferase
S000003105	YGL137W	SEC27	coatomer subunit beta'
S000003106	YGL138C	""	""
S000003107	YGL139W	FLC3	putative flavin adenine dinucleotide transporter FLC3 HUF3
S000003108	YGL140C	""	""
S000003109	YGL141W	HUL5	ubiquitin-ubiquitin ligase HUL5
S000003110	YGL142C	GPI10	putative glycosylphosphatidylinositol-alpha 1,2 mannosyltransferase
S000003111	YGL143C	MRF1	""
S000003112	YGL144C	ROG1	putative lipase ROG1
S000003113	YGL145W	TIP20	TIP1
S000003114	YGL146C	RRT6	""
S000003115	YGL147C	RPL9A	L8A L9A YL11 ribosomal 60S subunit protein L9A L6 rp24
S000003116	YGL148W	ARO2	bifunctional chorismate synthase/riboflavin reductase [NAD(P)H] ARO2
S000003117	YGL149W	""	""
S000003118	YGL150C	INO80	chromatin-remodeling ATPase INO80
S000003119	YGL151W	NUT1	MED5 SSX4
S000003120	YGL152C	""	""
S000003121	YGL153W	PEX14	""
S000003122	YGL154C	LYS5	""
S000003123	YGL155W	CDC43	protein geranylgeranyltransferase type I subunit CDC43 CAL1
S000003124	YGL156W	AMS1	""
S000003125	YGL157W	ARI1	carbonyl reductase (NADPH-dependent) ARI1
S000003126	YGL158W	RCK1	putative serine/threonine protein kinase RCK1
S000003127	YGL159W	""	""
S000003128	YGL160W	AIM14	putative metalloreductase YNO1
S000003129	YGL161C	YIP5	""
S000003130	YGL162W	SUT1	""
S000003131	YGL163C	RAD54	DNA-dependent ATPase RAD54 XRS1
S000003132	YGL164C	YRB30	""
S000003133	YGL165C	""	""
S000003134	YGL166W	CUP2	ACE1
S000003135	YGL167C	PMR1	SSC1 Ca(2+)/Mn(2+)-transporting P-type ATPase PMR1 BSD1 LDB1
S000003136	YGL168W	HUR1	""
S000003137	YGL169W	SUA5	threonylcarbamoyladenylate synthase
S000003138	YGL170C	SPO74	""
S000003139	YGL171W	ROK1	RNA-dependent ATPase ROK1
S000003140	YGL172W	NUP49	NSP49 FG-nucleoporin NUP49
S000003141	YGL173C	XRN1	DST2 RAR5 SEP1 SKI1 KEM1 chromatin-binding exonuclease XRN1
S000003142	YGL174W	BUD13	CWC26
S000003143	YGL175C	SAE2	COM1 ssDNA endodeoxyribonuclease SAE2
S000003144	YGL176C	""	""
S000003145	YGL177W	""	""
S000003146	YGL178W	MPT5	HTR1 PUF5 UTH4
S000003147	YGL179C	TOS3	serine/threonine protein kinase TOS3
S000003148	YGL180W	ATG1	CVT10 AUT3 serine/threonine protein kinase ATG1 APG1
S000003149	YGL181W	GTS1	FHT1 LSR1
S000003150	YGL182C	""	""
S000003151	YGL183C	MND1	""
S000003152	YGL184C	STR3	cystathionine beta-lyase STR3
S000003153	YGL185C	""	putative hydroxyacid dehydrogenase
S000003154	YGL186C	TPN1	""
S000003155	YGL187C	COX4	cytochrome c oxidase subunit IV
S000003156	YGL188C	""	""
S000003157	YGL189C	RPS26A	S26A RPS26 ribosomal 40S subunit protein S26A S26e
S000003158	YGL190C	CDC55	protein phosphatase 2A regulatory subunit CDC55 TMR4
S000003159	YGL191W	COX13	cytochrome c oxidase subunit VIa
S000003160	YGL192W	IME4	SPO8 mRNA (N6-adenosine)-methyltransferase
S000003161	YGL193C	""	""
S000003162	YGL194C	HOS2	RTL1 histone deacetylase HOS2
S000003163	YGL195W	GCN1	AAS103 NDR1
S000003164	YGL196W	DSD1	D-serine ammonia-lyase DSD1
S000003165	YGL197W	MDS3	""
S000003166	YGL198W	YIP4	""
S000003167	YGL199C	""	""
S000003168	YGL200C	EMP24	BST2
S000003169	YGL201C	MCM6	MCM DNA helicase complex subunit MCM6
S000003170	YGL202W	ARO8	bifunctional 2-aminoadipate transaminase/aromatic-amino-acid:2-oxoglutarate transaminase
S000003171	YGL203C	KEX1	""
S000003172	YGL204C	""	""
S000003173	YGL205W	POX1	FOX1 acyl-CoA oxidase
S000003174	YGL206C	CHC1	clathrin heavy chain SWA5
S000003175	YGL207W	SPT16	CDC68 SSF1 chromatin-remodeling protein SPT16
S000003176	YGL208W	SIP2	SPM2
S000003177	YGL209W	MIG2	MLZ1
S000003178	YGL210W	YPT32	Rab family GTPase YPT32
S000003179	YGL211W	NCS6	TUC1 YGL210W-A
S000003180	YGL212W	VAM7	VPS43 VPL24
S000003181	YGL213C	SKI8	REC103 SKI complex subunit WD repeat protein SKI8
S000003182	YGL214W	""	""
S000003183	YGL215W	CLG1	""
S000003184	YGL216W	KIP3	tubulin-dependent ATPase KIP3
S000003185	YGL217C	""	""
S000003186	YGL218W	""	SRF1
S000003187	YGL219C	MDM34	ERMES complex subunit MDM34 MMM2
S000003188	YGL220W	FRA2	AIM15
S000003189	YGL221C	NIF3	hypothetical protein
S000003190	YGL222C	EDC1	""
S000003191	YGL223C	COG1	LDB11 SEC36 COD3 Golgi transport complex subunit COG1
S000003192	YGL224C	SDT1	SSM1
S000003193	YGL225W	VRG4	VIG4 GOG5 LDB3 VAN2
S000003194	YGL226C-A	OST5	""
S000003195	YGL226W	MTC3	""
S000003196	YGL227W	VID30	GID1 glucose-induced degradation complex subunit VID30
S000003197	YGL228W	SHE10	""
S000003198	YGL229C	SAP4	""
S000003199	YGL230C	""	""
S000003200	YGL231C	EMC4	chaperone EMC4
S000003201	YGL232W	TAN1	putative tRNA acetyltransferase
S000003202	YGL233W	SEC15	Rab GTPase-binding exocyst subunit SEC15
S000003203	YGL234W	ADE5,7	bifunctional aminoimidazole ribotide synthase/glycinamide ribotide synthase
S000003204	YGL235W	""	""
S000003205	YGL236C	MTO1	IPS1 tRNA modification protein MTO1
S000003206	YGL237C	HAP2	""
S000003207	YGL238W	CSE1	KAP109 importin-alpha export receptor
S000003208	YGL239C	""	""
S000003209	YGL240W	DOC1	APC10 anaphase promoting complex subunit DOC1
S000003210	YGL241W	KAP114	""
S000003211	YGL242C	""	""
S000003212	YGL243W	TAD1	tRNA-specific adenosine deaminase
S000003213	YGL244W	RTF1	CSL3
S000003214	YGL245W	GUS1	GSN1 glutamate--tRNA ligase GUS1 GluRS
S000003215	YGL246C	RAI1	decapping nuclease
S000003216	YGL247W	BRR6	""
S000003217	YGL248W	PDE1	3',5'-cyclic-nucleotide phosphodiesterase PDE1
S000003218	YGL249W	ZIP2	""
S000003219	YGL250W	RMR1	""
S000003220	YGL251C	HFM1	MER3
S000003221	YGL252C	RTG2	""
S000003222	YGL253W	HXK2	HEX1 HKB SCI2 hexokinase 2
S000003223	YGL254W	FZF1	RSU1 SUL1 NRC299
S000003224	YGL255W	ZRT1	high-affinity Zn(2+) transporter ZRT1
S000003225	YGL256W	ADH4	alcohol dehydrogenase ADH4 NRC465 ZRG5
S000003226	YGL257C	MNT2	alpha-1,3-mannosyltransferase MNT2
S000003227	YGL258W	VEL1	""
S000003228	YGL259W	YPS5	""
S000003229	YGL260W	""	""
S000003230	YGL261C	PAU11	seripauperin PAU11
S000003231	YGL262W	""	""
S000003232	YGL263W	COS12	""
S000003233	YGR001C	EFM5	AML1 protein-lysine N-methyltransferase
S000003234	YGR002C	SWC4	EAF2 GOD1
S000003235	YGR003W	CUL3	cullin CUL3 CULLIN B CULB
S000003236	YGR004W	PEX31	""
S000003237	YGR005C	TFG2	transcription factor IIF subunit TFG2
S000003238	YGR006W	PRP18	mRNA splicing protein PRP18
S000003239	YGR007W	ECT1	MUQ1 ethanolamine-phosphate cytidylyltransferase
S000003240	YGR008C	STF2	""
S000003241	YGR009C	SEC9	HSS7
S000003242	YGR010W	NMA2	nicotinamide-nucleotide adenylyltransferase NMA2
S000003243	YGR011W	""	""
S000003244	YGR012W	""	putative cysteine synthase
S000003245	YGR013W	SNU71	""
S000003246	YGR014W	MSB2	""
S000003247	YGR015C	""	""
S000003248	YGR016W	""	""
S000003249	YGR017W	""	""
S000003250	YGR018C	""	""
S000003251	YGR019W	UGA1	4-aminobutyrate transaminase
S000003252	YGR020C	VMA7	H(+)-transporting V1 sector ATPase subunit F
S000003253	YGR021W	""	HAH1
S000003254	YGR022C	""	""
S000003255	YGR023W	MTL1	""
S000003256	YGR024C	THG1	tRNA guanylyltransferase
S000003257	YGR025W	""	""
S000003258	YGR026W	""	""
S000003259	YGR027C	RPS25A	S25e YS23 ribosomal 40S subunit protein S25A rp45 RPS31A S31A S25A
S000003260	YGR028W	MSP1	YTA4
S000003261	YGR029W	ERV1	flavin-linked sulfhydryl oxidase
S000003262	YGR030C	POP6	ribonuclease P/MRP protein subunit POP6
S000003263	YGR031W	IMO32	""
S000003264	YGR032W	GSC2	FKS2 1,3-beta-glucan synthase GSC2
S000003265	YGR033C	TIM21	FMP17
S000003266	YGR034W	RPL26B	ribosomal 60S subunit protein L26B L24 L33B L26B YL33
S000003267	YGR035C	""	""
S000003268	YGR036C	CAX4	CWH8
S000003269	YGR037C	ACB1	long-chain fatty acid transporter ACB1
S000003270	YGR038W	ORM1	sphingolipid homeostasis protein ORM1
S000003271	YGR039W	""	""
S000003272	YGR040W	KSS1	mitogen-activated serine/threonine-protein kinase KSS1
S000003273	YGR041W	BUD9	""
S000003274	YGR042W	""	""
S000003275	YGR043C	NQM1	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate transaldolase NQM1
S000003276	YGR044C	RME1	CSP1
S000003277	YGR045C	""	""
S000003278	YGR046W	TAM41	MMP37 putative phosphatidate cytidylyltransferase
S000003279	YGR047C	TFC4	tau 131 PCF1 transcription factor TFIIIC subunit TFC4
S000003280	YGR048W	UFD1	polyubiquitin-binding protein UFD1
S000003281	YGR049W	SCM4	""
S000003282	YGR050C	""	""
S000003283	YGR051C	""	""
S000003284	YGR052W	FMP48	protein kinase FMP48
S000003285	YGR053C	""	""
S000003286	YGR054W	""	""
S000003287	YGR055W	MUP1	""
S000003288	YGR056W	RSC1	RSC subunit protein RSC1
S000003289	YGR057C	LST7	""
S000003290	YGR058W	PEF1	""
S000003291	YGR059W	SPR3	septin SPR3
S000003292	YGR060W	ERG25	methylsterol monooxygenase
S000003293	YGR061C	ADE6	phosphoribosylformylglycinamidine synthase
S000003294	YGR062C	COX18	OXA2 membrane insertase COX18
S000003295	YGR063C	SPT4	transcription elongation factor SPT4
S000003296	YGR064W	""	""
S000003297	YGR065C	VHT1	""
S000003298	YGR066C	""	""
S000003299	YGR067C	""	""
S000003300	YGR068C	ART5	""
S000003301	YGR069W	""	""
S000003302	YGR070W	ROM1	SKC1 Rho family guanine nucleotide exchange factor ROM1
S000003303	YGR071C	ENV11	""
S000003304	YGR072W	UPF3	SUP112 SUA6
S000003305	YGR073C	""	""
S000003306	YGR074W	SMD1	SPP92 mRNA splicing protein SMD1
S000003307	YGR075C	PRP38	U4/U6-U5 snRNP complex subunit PRP38
S000003308	YGR076C	MRPL25	AFO1 YMR26 YmL25 mitochondrial 54S ribosomal protein YmL25
S000003309	YGR077C	PEX8	PAS6
S000003310	YGR078C	PAC10	PFD3 GIM2 RKS2 tubulin-binding prefolding complex subunit PAC10
S000003311	YGR079W	""	""
S000003312	YGR080W	TWF1	""
S000003313	YGR081C	SLX9	""
S000003314	YGR082W	TOM20	MAS20 MOM19
S000003315	YGR083C	GCD2	GCD12 translation initiation factor eIF2B subunit delta
S000003316	YGR084C	MRP13	mitochondrial 37S ribosomal protein YmS-A
S000003317	YGR085C	RPL11B	ribosomal 60S subunit protein L11B rp39B L16A L11B YL22 L5
S000003318	YGR086C	PIL1	lipid-binding protein PIL1
S000003319	YGR087C	PDC6	indolepyruvate decarboxylase 6
S000003320	YGR088W	CTT1	SPS101 catalase T
S000003321	YGR089W	NNF2	""
S000003322	YGR090W	UTP22	rRNA-processing protein UTP22
S000003323	YGR091W	PRP31	U4/U6-U5 snRNP complex subunit PRP31
S000003324	YGR092W	DBF2	serine/threonine-protein kinase DBF2
S000003325	YGR093W	DRN1	""
S000003326	YGR094W	VAS1	valine--tRNA ligase
S000003327	YGR095C	RRP46	exosome non-catalytic core subunit RRP46
S000003328	YGR096W	TPC1	thiamine transporter TPC1
S000003329	YGR097W	ASK10	RGC2
S000003330	YGR098C	ESP1	separase
S000003331	YGR099W	TEL2	""
S000003332	YGR100W	MDR1	MIC1 GYP2
S000003333	YGR101W	PCP1	RBD1 MDM37 rhomboid protease PCP1
S000003334	YGR102C	GTF1	glutamyl-tRNA(Gln) amidotransferase subunit F
S000003335	YGR103W	NOP7	YPH1 mRNA-binding ribosome synthesis protein NOP7
S000003336	YGR104C	SRB5	MED18
S000003337	YGR105W	VMA21	""
S000003338	YGR106C	VOA1	""
S000003339	YGR107W	""	""
S000003340	YGR108W	CLB1	SCB1 B-type cyclin CLB1
S000003341	YGR109C	CLB6	B-type cyclin CLB6
S000003342	YGR110W	CLD1	""
S000003343	YGR111W	""	""
S000003344	YGR112W	SHY1	""
S000003345	YGR113W	DAM1	""
S000003346	YGR114C	""	""
S000003347	YGR115C	""	""
S000003348	YGR116W	SPT6	CRE2 SSN20 chromatin-remodeling histone chaperone SPT6
S000003349	YGR117C	""	""
S000003350	YGR118W	RPS23A	rp37 S12 S23A S28A ribosomal 40S subunit protein S23A YS14
S000003351	YGR119C	NUP57	FG-nucleoporin NUP57
S000003352	YGR120C	COG2	SEC35 Golgi transport complex subunit COG2
S000003353	YGR121C	MEP1	AMT1 ammonium permease MEP1
S000003354	YGR122W	""	""
S000003355	YGR123C	PPT1	""
S000003356	YGR124W	ASN2	asparagine synthase (glutamine-hydrolyzing) 2
S000003357	YGR125W	""	""
S000003358	YGR126W	""	""
S000003359	YGR127W	""	""
S000003360	YGR128C	UTP8	""
S000003361	YGR129W	SYF2	NTC31
S000003362	YGR130C	""	""
S000003363	YGR131W	FHN1	""
S000003364	YGR132C	PHB1	prohibitin subunit PHB1
S000003365	YGR133W	PEX4	E2 ubiquitin-protein ligase peroxin 4 PAS2 UBC10
S000003366	YGR134W	CAF130	CCR4-NOT core subunit CAF130
S000003367	YGR135W	PRE9	proteasome core particle subunit alpha 3
S000003368	YGR136W	LSB1	""
S000003369	YGR137W	""	""
S000003370	YGR138C	TPO2	""
S000003371	YGR139W	""	""
S000003372	YGR140W	CBF2	CSL5 CBF3A CEP2 CTF14 NDC10
S000003373	YGR141W	VPS62	""
S000003374	YGR142W	BTN2	""
S000003375	YGR143W	SKN1	beta-glucan synthesis-associated protein SKN1
S000003376	YGR144W	THI4	thiamine thiazole synthase ESP35 MOL1
S000003377	YGR145W	ENP2	ribosome biosynthesis protein ENP2
S000003378	YGR146C	ECL1	""
S000003379	YGR147C	NAT2	""
S000003380	YGR148C	RPL24B	ribosomal 60S subunit protein L24B L24B L30B L24e RPL30B rp29 YL21
S000003381	YGR149W	""	""
S000003382	YGR150C	CCM1	RRG2 DMR1
S000003383	YGR151C	""	""
S000003384	YGR152C	RSR1	BUD1 Ras family GTPase RSR1
S000003385	YGR153W	""	TOS10
S000003386	YGR154C	GTO1	""
S000003387	YGR155W	CYS4	cystathionine beta-synthase CYS4 NHS5 STR4 VMA41
S000003388	YGR156W	PTI1	cleavage polyadenylation factor subunit PTI1
S000003389	YGR157W	CHO2	PEM1 phosphatidylethanolamine N-methyltransferase
S000003390	YGR158C	MTR3	exosome non-catalytic core subunit MTR3
S000003391	YGR159C	NSR1	SHE5
S000003392	YGR160W	""	""
S000003393	YGR161C	RTS3	""
S000003394	YGR162W	TIF4631	eiF4G1
S000003395	YGR163W	GTR2	""
S000003396	YGR164W	""	""
S000003397	YGR165W	MRPS35	mitochondrial 37S ribosomal protein MRPS35
S000003398	YGR166W	TRS65	KRE11
S000003399	YGR167W	CLC1	SCD4
S000003400	YGR168C	""	""
S000003401	YGR169C	PUS6	pseudouridine synthase PUS6
S000003402	YGR170W	PSD2	phosphatidylserine decarboxylase 2
S000003403	YGR171C	MSM1	methionine--tRNA ligase MSM1
S000003404	YGR172C	YIP1	transporter YIP1
S000003405	YGR173W	RBG2	GIR1
S000003406	YGR174C	CBP4	""
S000003407	YGR175C	ERG1	squalene monooxygenase
S000003408	YGR176W	""	""
S000003409	YGR177C	ATF2	alcohol O-acetyltransferase
S000003410	YGR178C	PBP1	MRS16
S000003411	YGR179C	OKP1	""
S000003412	YGR180C	RNR4	CRT3 PSO3 ribonucleotide-diphosphate reductase subunit RNR4
S000003413	YGR181W	TIM13	protein translocase subunit TIM13
S000003414	YGR182C	""	""
S000003415	YGR183C	QCR9	ubiquinol--cytochrome-c reductase subunit 9 UCR9
S000003416	YGR184C	UBR1	E3 ubiquitin-protein ligase UBR1 PTR1
S000003417	YGR185C	TYS1	TyrRS TTS1 tyrosine--tRNA ligase TYS1
S000003418	YGR186W	TFG1	RAP74 SSU71 transcription factor IIF subunit TFG1
S000003419	YGR187C	HGH1	""
S000003420	YGR188C	BUB1	protein kinase BUB1
S000003421	YGR189C	CRH1	""
S000003422	YGR190C	""	""
S000003423	YGR191W	HIP1	histidine permease
S000003424	YGR192C	TDH3	GAPDH SSS2 HSP36 HSP35 GLD1 glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) TDH3 GPD
S000003425	YGR193C	PDX1	""
S000003426	YGR194C	XKS1	xylulokinase
S000003427	YGR195W	SKI6	RRP41 ECM20 exosome non-catalytic core subunit SKI6
S000003428	YGR196C	FYV8	""
S000003429	YGR197C	SNG1	""
S000003430	YGR198W	YPP1	""
S000003431	YGR199W	PMT6	dolichyl-phosphate-mannose-protein mannosyltransferase PMT6
S000003432	YGR200C	ELP2	TOT2 Elongator subunit ELP2 KTI3
S000003433	YGR201C	""	""
S000003434	YGR202C	PCT1	CCT1 BSR2 choline-phosphate cytidylyltransferase
S000003435	YGR203W	YCH1	phosphatase YCH1
S000003436	YGR204W	ADE3	trifunctional formate-tetrahydrofolate ligase/methenyltetrahydrofolate cyclohydrolase/methylenetetrahydrofolate dehydrogenase ADE3
S000003437	YGR205W	TDA10	putative ATP-dependent kinase
S000003438	YGR206W	MVB12	ubiquitin-binding ESCRT-I subunit protein MVB12
S000003439	YGR207C	CIR1	""
S000003440	YGR208W	SER2	phosphoserine phosphatase
S000003441	YGR209C	TRX2	thioredoxin TRX2 LMA1
S000003442	YGR210C	""	""
S000003443	YGR211W	ZPR1	zinc finger-containing protein ZPR1
S000003444	YGR212W	SLI1	""
S000003445	YGR213C	RTA1	""
S000003446	YGR214W	RPS0A	S0A S2 NAB1 NAB1A YST1 ribosomal 40S subunit protein S0A
S000003447	YGR215W	RSM27	mitochondrial 37S ribosomal protein RSM27
S000003448	YGR216C	GPI1	phosphatidylinositol N-acetylglucosaminyltransferase
S000003449	YGR217W	CCH1	""
S000003450	YGR218W	CRM1	exportin CRM1 XPO1 KAP124
S000003451	YGR219W	""	""
S000003452	YGR220C	MRPL9	mitochondrial 54S ribosomal protein YmL9 YmL9
S000003453	YGR221C	TOS2	""
S000003454	YGR222W	PET54	""
S000003455	YGR223C	HSV2	""
S000003456	YGR224W	AZR1	""
S000003457	YGR225W	AMA1	SPO70
S000003458	YGR226C	""	""
S000003459	YGR227W	DIE2	ALG10 dolichyl-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-dolichol alpha-1,2- glucosyltransferase
S000003460	YGR228W	""	""
S000003461	YGR229C	SMI1	KNR4
S000003462	YGR230W	BNS1	""
S000003463	YGR231C	PHB2	prohibitin subunit PHB2
S000003464	YGR232W	NAS6	""
S000003465	YGR233C	PHO81	phoS VAC6
S000003466	YGR234W	YHB1	YHB4
S000003467	YGR235C	MIC26	MOS2 MCS29 MIO27
S000003468	YGR236C	SPG1	""
S000003469	YGR237C	""	""
S000003470	YGR238C	KEL2	""
S000003471	YGR239C	PEX21	""
S000003472	YGR240C	PFK1	6-phosphofructokinase subunit alpha
S000003473	YGR241C	YAP1802	""
S000003474	YGR242W	""	""
S000003475	YGR243W	MPC3	FMP43 pyruvate transporter MPC3
S000003476	YGR244C	LSC2	succinate--CoA ligase (GDP-forming) subunit beta
S000003477	YGR245C	SDA1	""
S000003478	YGR246C	BRF1	PCF4 TDS4 transcription factor TFIIIB subunit BRF1 TFIIIB70
S000003479	YGR247W	CPD1	2',3'-cyclic-nucleotide 3'-phosphodiesterase
S000003480	YGR248W	SOL4	6-phosphogluconolactonase SOL4
S000003481	YGR249W	MGA1	""
S000003482	YGR250C	""	""
S000003483	YGR251W	NOP19	DHI1
S000003484	YGR252W	GCN5	KAT2 histone acetyltransferase GCN5 AAS104 SWI9 ADA4
S000003485	YGR253C	PUP2	proteasome core particle subunit alpha 5 DOA5
S000003486	YGR254W	ENO1	phosphopyruvate hydratase ENO1 HSP48
S000003487	YGR255C	COQ6	putative N,N-dimethylaniline monooxygenase COQ6
S000003488	YGR256W	GND2	phosphogluconate dehydrogenase (decarboxylating) GND2
S000003489	YGR257C	MTM1	""
S000003490	YGR258C	RAD2	ssDNA endodeoxyribonuclease RAD2
S000003491	YGR259C	""	""
S000003492	YGR260W	TNA1	""
S000003493	YGR261C	APL6	YKS5
S000003494	YGR262C	BUD32	LDB14 serine/threonine protein kinase BUD32
S000003495	YGR263C	SAY1	""
S000003496	YGR264C	MES1	methionine--tRNA ligase MES1 MESI MetRS
S000003497	YGR265W	""	""
S000003498	YGR266W	""	""
S000003499	YGR267C	FOL2	GTP cyclohydrolase I
S000003500	YGR268C	HUA1	""
S000003501	YGR269W	""	""
S000003502	YGR270W	YTA7	""
S000003503	YGR271W	SLH1	""
S000003505	YGR273C	""	IBI1
S000003506	YGR274C	TAF1	TAF130 TAF145 TafII130 TafII145 KAT4
S000003507	YGR275W	RTT102	""
S000003508	YGR276C	RNH70	RNA82 REX1
S000003509	YGR277C	CAB4	putative pantetheine-phosphate adenylyltransferase
S000003510	YGR278W	CWC22	U2-type spliceosomal complex subunit CWC22
S000003511	YGR279C	SCW4	putative family 17 glucosidase
S000003512	YGR280C	PXR1	telomerase inhibitor GNO1 PinX1
S000003513	YGR281W	YOR1	ATP-binding cassette transporter YOR1 YRS1
S000003514	YGR282C	BGL2	SCW9 glucan 1,3-beta-glucosidase
S000003515	YGR283C	""	putative methyltransferase
S000003516	YGR284C	ERV29	""
S000003517	YGR285C	ZUO1	zuotin
S000003518	YGR286C	BIO2	biotin synthase
S000003519	YGR287C	IMA1	oligo-1,6-glucosidase IMA1
S000003520	YGR288W	MAL13	MALR transcription factor MAL13
S000003521	YGR289C	MAL11	MALT AGT1
S000003522	YGR290W	""	""
S000003523	YGR291C	""	""
S000003524	YGR292W	MAL12	MALS alpha-glucosidase MAL12
S000003525	YGR293C	""	""
S000003526	YGR294W	PAU12	seripauperin PAU12
S000003527	YGR295C	COS6	""
S000003528	YGR296W	YRF1-3	YRF1 Y' element ATP-dependent helicase protein 1 copy 3
S000003529	YHR001W-A	QCR10	ubiquinol--cytochrome-c reductase subunit 10
S000003530	YHR005C-A	TIM10	MRS11 protein transporter TIM10
S000003531	YHR021W-A	ECM12	""
S000003532	YHR049C-A	""	""
S000003533	YHR139C-A	""	""
S000003535	YHR214W-A	""	""
S000003536	YIL014C-A	""	YIL015C-A
S000003538	YJL001W	PRE3	proteasome core particle subunit beta 1 CRL21
S000003539	YJL002C	OST1	dolichyl-diphosphooligosaccharide--protein glycotransferase subunit OST1 NLT1
S000003540	YJL003W	COX16	""
S000003541	YJL004C	SYS1	""
S000003542	YJL005W	CYR1	TSM0185 CDC35 HSR1 SRA4 adenylate cyclase FIL1
S000003543	YJL006C	CTK2	""
S000003544	YJL007C	""	""
S000003545	YJL008C	CCT8	chaperonin-containing T-complex subunit CCT8
S000003546	YJL009W	""	""
S000003547	YJL010C	NOP9	RNA-binding RNA processing protein NOP9
S000003548	YJL011C	RPC17	DNA-directed RNA polymerase III subunit RPC17 C17
S000003549	YJL012C	VTC4	YJL012C-A PHM3
S000003550	YJL013C	MAD3	""
S000003551	YJL014W	CCT3	BIN2 TCP3 chaperonin-containing T-complex subunit CCT3
S000003552	YJL015C	""	""
S000003553	YJL016W	""	YJL017W
S000003556	YJL019W	MPS3	NEP98 YJL018W
S000003557	YJL020C	BBC1	MTI1 YJL021C
S000003559	YJL022W	""	""
S000003560	YJL023C	PET130	""
S000003561	YJL024C	APS3	YKS7
S000003562	YJL025W	RRN7	""
S000003563	YJL026W	RNR2	CRT6 ribonucleotide-diphosphate reductase subunit RNR2
S000003564	YJL027C	""	""
S000003565	YJL028W	""	""
S000003566	YJL029C	VPS53	""
S000003567	YJL030W	MAD2	spindle checkpoint protein MAD2
S000003568	YJL031C	BET4	Rab geranylgeranyltransferase BET4
S000003569	YJL032W	""	""
S000003570	YJL033W	HCA4	DBP4 ECM24 RNA-dependent ATPase HCA4
S000003571	YJL034W	KAR2	BIP Hsp70 family ATPase KAR2 GRP78
S000003572	YJL035C	TAD2	tRNA(adenine34) deaminase
S000003573	YJL036W	SNX4	CVT13 ATG24
S000003574	YJL037W	IRC18	OSW6
S000003575	YJL038C	LOH1	OSW4
S000003576	YJL039C	NUP192	""
S000003577	YJL041W	NSP1	FG-nucleoporin NSP1
S000003578	YJL042W	MHP1	""
S000003579	YJL043W	""	""
S000003580	YJL044C	GYP6	""
S000003581	YJL045W	""	SDH1b succinate dehydrogenase SDH1b
S000003582	YJL046W	AIM22	putative lipoate--protein ligase RRG3 LIP3
S000003583	YJL047C	RTT101	CUL8 CULC cullin RTT101
S000003584	YJL048C	UBX6	CUI2
S000003585	YJL049W	""	""
S000003586	YJL050W	MTR4	ATP-dependent RNA helicase MTR4 DOB1
S000003587	YJL051W	IRC8	""
S000003588	YJL052W	TDH1	GAPDH GLD3 glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) TDH1
S000003589	YJL053W	PEP8	GRD6 VPS26 VPT4 retromer subunit PEP8
S000003590	YJL054W	TIM54	""
S000003591	YJL055W	""	""
S000003592	YJL056C	ZAP1	ZRG10
S000003593	YJL057C	IKS1	protein kinase IKS1
S000003594	YJL058C	BIT61	""
S000003595	YJL059W	YHC3	amino acid transporter YHC3 BTN1
S000003596	YJL060W	BNA3	""
S000003597	YJL061W	NUP82	HRB187 linker nucleoporin NUP82
S000003598	YJL062W	LAS21	mannose-ethanolamine phosphotransferase LAS21 GPI7
S000003599	YJL063C	MRPL8	mitochondrial 54S ribosomal protein YmL8 YmL8 HRD238
S000003600	YJL064W	""	""
S000003601	YJL065C	DLS1	""
S000003602	YJL066C	MPM1	""
S000003603	YJL067W	""	""
S000003604	YJL068C	""	S-formylglutathione hydrolase SFGH
S000003605	YJL069C	UTP18	""
S000003606	YJL070C	""	metallo-dependent hydrolase superfamily protein
S000003607	YJL071W	ARG2	HRB574 acetyl-CoA:L-glutamate N-acetyltransferase
S000003608	YJL072C	PSF2	DNA replication protein PSF2 CDC102
S000003609	YJL073W	JEM1	KAR8
S000003610	YJL074C	SMC3	cohesin subunit SMC3
S000003611	YJL075C	APQ13	""
S000003612	YJL076W	NET1	CFI1 ESC5 SRM8
S000003613	YJL077C	ICS3	""
S000003614	YJL078C	PRY3	""
S000003615	YJL079C	PRY1	""
S000003616	YJL080C	SCP160	""
S000003617	YJL081C	ARP4	ACT3
S000003618	YJL082W	IML2	""
S000003619	YJL083W	TAX4	""
S000003620	YJL084C	ALY2	ART3
S000003621	YJL085W	EXO70	GTP-Rho binding exocyst subunit EXO70
S000003622	YJL086C	""	""
S000003623	YJL087C	TRL1	LIG1 RLG1 tRNA ligase
S000003624	YJL088W	ARG3	argF ornithine carbamoyltransferase
S000003625	YJL089W	SIP4	""
S000003626	YJL090C	DPB11	protein kinase activating protein DPB11
S000003627	YJL091C	GWT1	""
S000003628	YJL092W	SRS2	DNA helicase SRS2 HPR5 RADH1 RADH
S000003629	YJL093C	TOK1	YORK YPK1 YKC1 DUK1
S000003630	YJL094C	KHA1	""
